"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMSV003994061","","3681503","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-24T14:09:20Z",""
"LMSV003994070","","6204325","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-24T14:11:59Z",""
"LMSV003994090","","12035536","","","","","","","624","","SVGXXXX","","60501","","1","011119583","","2018-01-24T14:27:04Z",""
"LMTD003992256","","985454","","","","","","","17","","TDTXXXX","","60501","","1","000261479","","2018-01-23T09:36:47Z",""
"LMSV003991236","","8883550","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-01-22T14:40:38Z",""
"LMKM003993803","","11251475","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-24T10:58:05Z",""
"LMKM003993819","","16455130","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-24T11:05:02Z",""
"LMKM003993846","","4225458","","","","","","","687","","KMAXXXX","","50303","","1","000256073","","2018-01-24T11:17:14Z",""
"LMSV003992421","","4215690","","","","","","","143","","SVGXXXX","","50303","","1","000385781","","2018-01-23T11:16:25Z",""
"LMSV003995598","","2564281","","","","","","","17","","SVGXXXX","","60501","","1","000261073","","2018-01-25T16:38:27Z",""
"LMSV003995841","","10641813","","","","","","","17","","SVGXXXX","","60501","","1","000261479","","2018-01-25T17:51:37Z",""
"LMSV003995843","","11173715","","","","","","","17","","SVGXXXX","","60501","","1","000261479","","2018-01-25T17:52:55Z",""
"LMSM003997841","","17423129","","","","","","","599","","SMSXXXX","","60501","","1","011021847","","2018-01-28T15:30:41Z",""
"LMMG003991741","","3886206","","","","","","","361","","MGLCASH","","50303","","1","011094208","","2018-01-22T17:43:26Z",""
"LMCM003994045","","4286195","","","","","","","17","","CMLXXXX","","60501","","1","000104141","","2018-01-24T13:52:33Z",""
"LMSV003994142","","3908486","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-24T15:08:07Z",""
"LMKC003996338","","9876978","","","","","","","449","","KCCVSPT","","50303","","1","000147546","","2018-01-26T11:59:23Z",""
"LMKM003993497","","7143445","","","","","","","493","","KMAXXXX","","50303","","1","000140301","","2018-01-23T19:09:17Z",""
"LMKM003993826","","17979031","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-24T11:07:52Z",""
"LMSV003996992","","3825966","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-26T17:13:24Z",""
"LMSV003997054","","20343862","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-26T17:34:07Z",""
"LMPL003993972","","19136109","","","","","","","34","","PLNXXXX","","50303","","1","011209335","","2018-01-24T13:10:30Z",""
"LMKC003993486","","4291019","","","","","","","493","","KCCVSPT","","50303","","1","000140301","","2018-01-23T18:56:17Z",""
"LMSV003996600","","7216040","","","","","","","17","","SVGXXXX","","60501","","1","000261479","","2018-01-26T15:06:58Z",""
"LMSV003996606","","5374764","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-26T15:11:21Z",""
"LMSV003996686","","4338908","","","","","","","17","","SVGXXXX","","60501","","1","000261073","","2018-01-26T15:44:15Z",""
"LMMM003992300","","4289446","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-01-23T10:13:30Z",""
"LMMM003996883","","12985165","","","","","","","17","","MMAXSVG","","60501","","1","000261479","","2018-01-26T16:43:10Z",""
"LMSV003995278","","10101981","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-25T13:00:10Z",""
"LMSV003995285","","21310319","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-25T13:02:57Z",""
"LMSV003997045","","15816825","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-26T17:31:08Z",""
"LMSV003997121","","14512557","","","","","","","35","","SVGATMX","","50303","","1","000281154","","2018-01-26T17:50:59Z",""
"LMMM003997178","","3290232","","","","","","","17","","MMAXSVG","","60501","","1","011179108","","2018-01-26T18:21:27Z",""
"LMTD003992215","","10255884","","","","","","","17","","TDTXXXX","","60501","","1","011179108","","2018-01-23T09:14:44Z",""
"LMMM003992303","","14191666","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-01-23T10:15:25Z",""
"LMKM003992345","","8534963","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-23T10:46:37Z",""
"LMSV003995787","","14271888","","","","","","","143","","SVGXXXX","","50303","","1","000335679","","2018-01-25T17:31:30Z",""
"LMSV003995980","","3751931","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-25T19:09:40Z",""
"LMKM003993818","","3803897","","","","","","","687","","KMAXXXX","","50303","","1","000256073","","2018-01-24T11:04:07Z",""
"LMMM004141391","","4488601","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T14:35:31Z",""
"LMKM003992321","","6833807","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-23T10:27:51Z",""
"LMSV003992339","","9022625","","","","","","","143","","SVGXXXX","","50303","","1","000385781","","2018-01-23T10:44:47Z",""
"LMKM003992341","","17001548","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-23T10:45:35Z",""
"LMKM003992353","","11147210","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-23T10:50:42Z",""
"LMMM004141315","","3811078","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T13:56:25Z",""
"LMSM004140767","","12076561","","","","","","","687","","SMSXXXX","","50303","","1","000171306","","2018-05-15T09:37:28Z",""
"LMMM004141404","","5251755","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T14:39:07Z",""
"LMMM004141400","","4984726","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T14:37:25Z",""
"LMSV004140841","","9928440","","","","","","","687","","SVGXXXX","","50303","","1","000171306","","2018-05-15T10:07:01Z",""
"LMSV003992415","","311","","","","","","","143","","SVGXXXX","","50303","","1","000385781","","2018-01-23T11:13:10Z",""
"LMSV003993631","","7795054","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-01-24T09:13:25Z",""
"LMSV003992294","","13861870","","","","","","","570","","SVGXXXX","","60501","","1","011018645","","2018-01-23T10:09:21Z",""
"LMSV004140608","","10369373","","","","","","","35","","SVGXXXX","","50303","","1","000281154","","2018-05-15T07:56:33Z",""
"LMSM004140777","","18370661","","","","","","","687","","SMSXXXX","","50303","","1","000171306","","2018-05-15T09:40:54Z",""
"LMKC004140761","","12035783","","","","","","","361","","KCCXXXX","","50303","","1","011094208","","2018-05-15T09:34:07Z",""
"LMMM003992606","","867982","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-23T12:55:25Z",""
"LMSV003992749","","7640189","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-01-23T14:18:07Z",""
"LMSM004140774","","17001548","","","","","","","687","","SMSXXXX","","50303","","1","000171306","","2018-05-15T09:39:43Z",""
"LMSV004141138","","6890165","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-05-15T12:46:56Z",""
"LMMM004140770","","14344869","","","","","","","687","","MMAXSVG","","50303","","1","000171306","","2018-05-15T09:38:17Z",""
"LMMM004140825","","18937755","","","","","","","687","","MMAXSVG","","50303","","1","000171306","","2018-05-15T10:02:54Z",""
"LMSV003992423","","6035191","","","","","","","143","","SVGXXXX","","50303","","1","000385781","","2018-01-23T11:17:04Z",""
"LMCM003992500","","6419480","","","","","","","262","","CMLXXXX","","50303","","1","000191940","","2018-01-23T11:51:54Z",""
"LMMM004140792","","771611","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T09:50:25Z",""
"LMSV004140642","","12638892","","","","","","","570","","SVGXXXX","","60501","","1","011139359","","2018-05-15T08:37:29Z",""
"LMEL004133866","","12236682","","","","","","","14","","ELTKOLN","","50303","","1","000296533","","2018-05-09T18:26:24Z",""
"LMSV004167185","","3787442","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-06-04T12:08:28Z",""
"LMSV004167289","","13008453","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T13:42:25Z",""
"LMSV004167144","","17062822","","","","","","","629","","SVGXXXX","","60501","","1","011114568","","2018-06-04T11:52:27Z",""
"LMKM004173155","","3671773","","","","","","","449","","KMAXXXX","","50303","","1","000147546","","2018-06-07T18:51:42Z",""
"LMKM004173156","","6703354","","","","","","","449","","KMAXXXX","","50303","","1","000147546","","2018-06-07T18:52:21Z",""
"LMSV004167526","","842380","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-06-04T16:29:23Z",""
"LMTD004168352","","466432","","","","","","","620","","TDT06MX","","60501","","1","000262550","","2018-06-05T10:01:24Z",""
"LMKM004167934","","10262153","","","","","","","17","","KMAXXXX","","60501","","1","011027174","","2018-06-04T18:16:30Z",""
"LMSV004133155","","10124367","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-09T14:57:43Z",""
"LMMM004171725","","6946751","","","","","","","515","","MMAXSVG","","60501","","1","011021847","","2018-06-07T09:15:06Z",""
"LMSV004133220","","4649676","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-09T15:23:49Z",""
"LMSV004131866","","8511269","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-08T17:26:06Z",""
"LMMM004133808","","921020","","","","","","","14","","MMAXSVG","","50303","","1","000296533","","2018-05-09T18:03:39Z",""
"LMSV004170389","","17739150","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-06-06T11:49:16Z",""
"LMMM004172382","","9904400","","","","","","","769","","MMAXSVG","","50303","","1","011030939","","2018-06-07T14:43:46Z",""
"LMSM004172405","","7866904","","","","","","","515","","SMSXXXX","","60501","","1","011021847","","2018-06-07T14:52:05Z",""
"LMSM004172411","","8608569","","","","","","","515","","SMSXXXX","","60501","","1","011021847","","2018-06-07T14:53:41Z",""
"LMKF004172869","","17028914","","","","","","","620","","KFCVISA","","60501","","1","000262550","","2018-06-07T17:12:20Z",""
"LMMM004172886","","943759","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-06-07T17:16:11Z",""
"LMSV004132903","","505176","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-09T13:31:17Z",""
"LMSV004169014","","4997423","","","","","","","629","","SVGXXXX","","60501","","1","000403352","","2018-06-05T15:14:35Z",""
"LMSV004169086","","10544636","","","","","","","542","","SVGATMX","","60501","","1","000381053","","2018-06-05T15:58:41Z",""
"LMSV004169602","","6700173","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-06-05T18:00:14Z",""
"LMIN003993203","","12238318","","","","","","","687","","INHHLTH","","50303","","1","000311894","","2018-01-23T17:26:25Z",""
"LMMT003993489","","11061724","","","","","","","493","","MTFLTFX","","50303","","1","000140301","","2018-01-23T19:02:04Z",""
"LMMM004140868","","5671374","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-05-15T10:14:17Z",""
"LMSV004140883","","868594","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-05-15T10:22:40Z",""
"LMSV004141095","","5612816","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-05-15T12:30:08Z",""
"LMPA004140605","","7107600","","","","","","","35","","PACXXXX","","50303","","1","000281154","","2018-05-15T07:53:57Z",""
"LMSV004140614","","13757346","","","","","","","35","","SVGXXXX","","50303","","1","000281154","","2018-05-15T07:58:56Z",""
"LMKC004112900","","5861563","","","","","","","35","","KCCXXXX","","50303","","1","000320218","","2018-04-23T17:47:58Z",""
"LMSV004140610","","10902623","","","","","","","35","","SVGATMX","","50303","","1","000281154","","2018-05-15T07:57:11Z",""
"LMSV004140611","","13031068","","","","","","","35","","SVGATMX","","50303","","1","000281154","","2018-05-15T07:57:49Z",""
"LMPA004140615","","13807799","","","","","","","35","","PACXXXX","","50303","","1","000281154","","2018-05-15T08:00:00Z",""
"LMTD004140847","","16208732","","","","","","","687","","TDTXXXX","","50303","","1","000171306","","2018-05-15T10:08:03Z",""
"LMAY004140805","","10380518","","","","","","","687","","AYFPLUS","","50303","","1","000171306","","2018-05-15T09:55:24Z",""
"LMSV004130895","","5308100","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-05-08T11:42:38Z",""
"LMSV004167561","","4288360","","","","","","","798","","SVGXXXX","","60501","","1","000263293","","2018-06-04T16:45:28Z",""
"LMSV004131869","","10770625","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-08T17:26:55Z",""
"LMMT004131800","","867913","","","","","","","14","","MTFXXXX","","50303","","1","000296533","","2018-05-08T17:08:23Z",""
"LMSV004167082","","14555695","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T11:10:26Z",""
"LMSV004167556","","6538381","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-06-04T16:42:00Z",""
"LMSV004167634","","17682198","","","","","","","629","","SVGXXXX","","60501","","1","011114568","","2018-06-04T17:03:53Z",""
"LMAY004167086","","5042301","","","","","","","86","","AYFCASH","","60501","","1","000234427","","2018-06-04T11:15:39Z",""
"LMSV004167293","","16466308","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T13:43:36Z",""
"LMKM004167373","","11121623","","","","","","","262","","KMAXXXX","","50303","","1","000191940","","2018-06-04T14:51:54Z",""
"LMSV004167508","","7664977","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-06-04T16:21:32Z",""
"LMSV004167206","","3483741","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T12:25:11Z",""
"LMSV004167207","","3532001","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T12:26:02Z",""
"LMSV004167626","","21453170","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-06-04T17:01:40Z",""
"LMSV004167295","","18278701","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T13:44:39Z",""
"LMCR004167300","","21005601","","","","","","","629","","CRTXXXX","","60501","","1","011132826","","2018-06-04T13:46:46Z",""
"LMKM004168115","","15681745","","","","","","","449","","KMAXXXX","","50303","","1","000147546","","2018-06-04T20:14:54Z",""
"LMSV004167153","","3127065","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T11:53:38Z",""
"LMSV004168111","","20099925","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-06-04T20:04:40Z",""
"LMKM004168113","","21143459","","","","","","","449","","KMAXXXX","","50303","","1","000147546","","2018-06-04T20:09:08Z",""
"LMSV004167139","","343360","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T11:51:35Z",""
"LMSV004167145","","502858","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T11:52:34Z",""
"LMSV004167179","","3671364","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-06-04T12:06:58Z",""
"LMSV004167202","","3262229","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T12:23:43Z",""
"LMSV004167181","","3671470","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-06-04T12:07:30Z",""
"LMSV004167201","","15265022","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-06-04T12:23:35Z",""
"LMSV004213823","","3752167","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-07-09T09:48:52Z",""
"LMSV004213864","","6146448","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-07-09T10:04:07Z",""
"LMSV004167204","","18530201","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-06-04T12:24:09Z",""
"LMSV004167224","","4318680","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T12:36:49Z",""
"LMSV004213547","","19966957","","","","","","","769","","SVGXXXX","","50303","","1","011036910","","2018-07-08T13:35:32Z",""
"LMSV004213679","","20623477","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-07-08T17:26:16Z",""
"LMSV004213841","","753739","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-07-09T09:57:13Z",""
"LMSV004213832","","12634775","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-07-09T09:53:21Z",""
"LMKC004213551","","3982565","","","","","","","769","","KCCXXXX","","50303","","1","011036910","","2018-07-08T13:37:58Z",""
"LMKF004213553","","18440214","","","","","","","449","","KFCVISA","","50303","","1","000165068","","2018-07-08T13:41:11Z",""
"LMSV004213562","","12271515","","","","","","","769","","SVGXXXX","","50303","","1","011036910","","2018-07-08T13:51:33Z",""
"LMSV004140764","","11181571","","","","","","","687","","SVGATMX","","50303","","1","000171306","","2018-05-15T09:36:20Z",""
"LMAY004136065","","13986881","","","","","","","620","","AYFDRMF","","60501","","1","000264416","","2018-05-11T10:56:42Z",""
"LMSV004132810","","6363840","","","","","","","262","","SVGXXXX","","50303","","1","000191940","","2018-05-09T12:31:33Z",""
"LMCR004132811","","6363840","","","","","","","262","","CRTXXXX","","50303","","1","000191940","","2018-05-09T12:31:34Z",""
"LMSV004167426","","12991154","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-06-04T15:17:22Z",""
"LMMM004133996","","12657768","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-05-09T19:45:35Z",""
"LMKM004132913","","8451925","","","","","","","361","","KMAXXXX","","50303","","1","000335661","","2018-05-09T13:34:23Z",""
"LMSM004132924","","9543409","","","","","","","262","","SMSXXXX","","50303","","1","000191940","","2018-05-09T13:40:34Z",""
"LMSV004134259","","5624396","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-10T09:45:54Z",""
"LMPL004134263","","5976322","","","","","","","361","","PLNXXXX","","50303","","1","000335661","","2018-05-10T09:48:39Z",""
"LMMM004133954","","14683857","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-05-09T19:15:15Z",""
"LMSV004133963","","10485893","","","","","","","615","","SVGXXXX","","50303","","1","000393124","","2018-05-09T19:27:05Z",""
"LMSM004134239","","10062168","","","","","","","296","","SMSXXXX","","50303","","1","000076018","","2018-05-10T09:38:12Z",""
"LMSV004136278","","14450223","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-05-11T13:06:03Z",""
"LMSM004133877","","19861427","","","","","","","14","","SMSXXXX","","50303","","1","000296533","","2018-05-09T18:29:15Z",""
"LMSV004134832","","692312","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-05-10T15:08:38Z",""
"LMSV004133899","","13271993","","","","","","","296","","SVGXXXX","","50303","","1","000124503","","2018-05-09T18:39:11Z",""
"LMSV004134778","","5648110","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-05-10T14:40:18Z",""
"LMSV004135099","","280646","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-05-10T16:40:50Z",""
"LMSV004135607","","4379620","","","","","","","629","","SVGXXXX","","60501","","1","000184002","","2018-05-10T18:36:45Z",""
"LMSV004135618","","810896","","","","","","","629","","SVGXXXX","","60501","","1","000184002","","2018-05-10T18:41:49Z",""
"LMSV004133960","","10403811","","","","","","","615","","SVGXXXX","","50303","","1","000393124","","2018-05-09T19:25:53Z",""
"LMKM004142446","","8678411","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-05-15T18:08:24Z",""
"LMMM004142565","","13117024","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T18:32:54Z",""
"LMMM004142686","","13139819","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T19:04:23Z",""
"LMMM004142712","","17160296","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T19:09:24Z",""
"LMSV004132237","","12977073","","","","","","","474","","SVGXXXX","","50303","","1","000315713","","2018-05-08T19:40:55Z",""
"LMMM004142736","","17565574","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T19:14:33Z",""
"LMMM004142743","","18660009","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T19:17:30Z",""
"LMMM004142751","","22070464","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T19:19:18Z",""
"LMVD004167397","","3678442","","","","","","","262","","VDBXXXX","","50303","","1","000191940","","2018-06-04T15:01:36Z",""
"LMKM004167398","","3678442","","","","","","","262","","KMAXXXX","","50303","","1","000191940","","2018-06-04T15:01:36Z",""
"LMSV004134524","","8344374","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-10T11:46:06Z",""
"LMMM004131721","","997137","","","","","","","599","","MMAXSVG","","60501","","1","000262147","","2018-05-08T16:44:21Z",""
"LMSV004142902","","14500968","","","","","","","599","","SVGXXXX","","60501","","1","000237354","","2018-05-15T19:57:29Z",""
"LMSV004144926","","12129500","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-05-16T17:20:09Z",""
"LMSV004137379","","7260554","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-11T19:42:12Z",""
"LMSV004137381","","9721564","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-11T19:43:10Z",""
"LMSV004137389","","5148937","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-11T19:47:36Z",""
"LMMT004132236","","11160368","","","","","","","474","","MTFOTFD","","50303","","1","000315713","","2018-05-08T19:38:36Z",""
"LMEL004144972","","16744284","","","","","","","14","","ELTKOLN","","50303","","1","000296533","","2018-05-16T17:27:29Z",""
"LMVD004144983","","21364368","","","","","","","14","","VDBXXXX","","50303","","1","000296533","","2018-05-16T17:28:24Z",""
"LMSV004133297","","19137956","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-05-09T15:59:39Z",""
"LMSV004145255","","11336519","","","","","","","542","","SVGXXXX","","60501","","1","000123497","","2018-05-16T18:09:50Z",""
"LMSV004135861","","15190840","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-05-11T09:40:58Z",""
"LMSV004135873","","837801","","","","","","","34","","SVGXXXX","","50303","","1","000208272","","2018-05-11T09:44:57Z",""
"LMSV004135920","","10637381","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-05-11T09:52:14Z",""
"LMSV004145388","","12864919","","","","","","","301","","SVGXXXX","","50303","","1","011068863","","2018-05-16T18:22:06Z",""
"LMSV004145403","","8846809","","","","","","","542","","SVGXXXX","","60501","","1","000123497","","2018-05-16T18:24:25Z",""
"LMSV004136087","","12121815","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-05-11T11:03:58Z",""
"LMKC004136092","","19818948","","","","","","","620","","KCCVSPT","","60501","","1","000264416","","2018-05-11T11:05:53Z",""
"LMSV004134381","","3673723","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-05-10T10:33:40Z",""
"LMSM004134525","","5950086","","","","","","","361","","SMSXXXX","","50303","","1","000335661","","2018-05-10T11:46:59Z",""
"LMKM004133398","","9837017","","","","","","","14","","KMAXXXX","","50303","","1","000379008","","2018-05-09T16:31:39Z",""
"LMKM004135131","","3897740","","","","","","","262","","KMAXXXX","","50303","","1","000388272","","2018-05-10T16:48:11Z",""
"LMKM004135145","","10139750","","","","","","","262","","KMAXXXX","","50303","","1","000388272","","2018-05-10T16:50:27Z",""
"LMMM004137366","","872747","","","","","","","143","","MMAXSVG","","50303","","1","011019213","","2018-05-11T19:35:27Z",""
"LMSV004137373","","7471806","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-11T19:39:14Z",""
"LMSV004137382","","10496196","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-05-11T19:43:51Z",""
"LMSV004140815","","610921","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-05-15T10:00:45Z",""
"LMKM004145929","","15166321","","","","","","","143","","KMAXXXX","","50303","","1","000091637","","2018-05-16T21:49:00Z",""
"LMKM004145932","","3700663","","","","","","","143","","KMAXXXX","","50303","","1","000091637","","2018-05-16T22:07:11Z",""
"LMMT004145935","","3694811","","","","","","","143","","MTFXXXX","","50303","","1","000091637","","2018-05-16T22:19:33Z",""
"LMSV004137650","","9179258","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-05-12T12:34:21Z",""
"LMSV004137702","","14871781","","","","","","","629","","SVGXXXX","","60501","","1","011080934","","2018-05-12T13:25:28Z",""
"LMSV004143970","","5432695","","","","","","","620","","SVGATMX","","60501","","1","011023314","","2018-05-16T13:33:10Z",""
"LMMM004143975","","9016198","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-05-16T13:33:53Z",""
"LMMM004143977","","13456260","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-05-16T13:34:26Z",""
"LMMM004140881","","449284","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T10:21:27Z",""
"LMSV004138228","","19753490","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-05-13T13:32:33Z",""
"LMSV004138516","","3252823","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-05-13T20:31:23Z",""
"LMCR004141189","","14165482","","","","","","","34","","CRTXXXX","","50303","","1","000103564","","2018-05-15T13:20:36Z",""
"LMEL004141763","","680603","","","","","","","515","","ELTKOLN","","60501","","1","011021847","","2018-05-15T16:20:49Z",""
"LMSV004141808","","8966445","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-05-15T16:26:29Z",""
"LMSV004143176","","3657837","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-05-16T09:29:16Z",""
"LMSV004143251","","706328","","","","","","","34","","SVGXXXX","","50303","","1","011209335","","2018-05-16T09:59:03Z",""
"LMSV004167583","","864050","","","","","","","798","","SVGXXXX","","60501","","1","000263293","","2018-06-04T16:50:31Z",""
"LMMM004135737","","19183899","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-05-10T20:10:45Z",""
"LMMM004135739","","19745834","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-05-10T20:11:58Z",""
"LMSV004167265","","8964803","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T13:20:03Z",""
"LMKM004135756","","3915004","","","","","","","474","","KMAXXXX","","50303","","1","000251207","","2018-05-10T20:42:23Z",""
"LMMM004141375","","4255493","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T14:31:15Z",""
"LMSM004131392","","378013","","","","","","","296","","SMSXXXX","","50303","","1","000076018","","2018-05-08T14:55:04Z",""
"LMMM004142161","","8087234","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T17:21:59Z",""
"LMMM004142281","","9802285","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T17:41:25Z",""
"LMMM004142293","","9982291","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-05-15T17:42:43Z",""
"LMKM004142302","","3766154","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-05-15T17:43:19Z",""
"LMSV004142414","","9346242","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-05-15T18:02:12Z",""
"LMSV004167297","","19050693","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-06-04T13:45:18Z",""
"LMKM004169158","","13527051","","","","","","","447","","KMAXXXX","","60501","","1","000324160","","2018-06-05T16:32:21Z",""
